id_review,review,title,Suma de score,Suma de service,platform,id_nick
R1041104,"Excelente la atención, la comida","",5,128163,googleplaces,116473635047040954781
R1041105,Los fideos de arroz son estupendos,"",4,128163,googleplaces,108875491604445633068
R1041106,"Buena infraestructura, regular comida","",3,128163,googleplaces,109225499608393440898
R1041107,Me encanta,"",5,128163,googleplaces,105696525682841726401
R1041108,Rico,"",4,128163,googleplaces,113825573607026218450
R1041109,"La atención mala, la comida pésimo, ya no es como hace 12 años atrás 😔","",1,128163,googleplaces,100695455112152940123
R104111,Un lugar con mucho ambiente y lo mejor ver el show del barman. Buena musica y tragos. Los piqueos variados y son un buen acompañamiento.,Super Experiencia,5,236060,tripadvisor,72karinat
R1041110,La atención excelente,"",5,128163,googleplaces,100544165625020039077
R1041111,Me encanta,"",4,128163,googleplaces,104559726084747140094
R1041112,Buena,"",4,128163,googleplaces,110566222425323999486
R1041113,Rico,"",4,128163,googleplaces,103261452213374267587
R1041114,Recomendable,"",4,128163,googleplaces,113387709739412153154
R1041115,Excelente,"",5,128163,googleplaces,111219047205462311680
R1041116,😋 Deliciosoooooo !!!!,"",4,128163,googleplaces,106298047094223272068
R1041117,"Calidad de los platos garantizada, demasiado serios los mozos.","",4,128163,googleplaces,112106361694146326921
R1041118,Excelente,"",4,128163,googleplaces,107998426459085389703
R1041119,Excelente,"",5,128163,googleplaces,110296561967772926170
R104112,Son varias las veces que he visitado Carnaval. La estadía se transforma en experiencia con los detalles y el cuidado. Lo feo de los fines de semana es que es muy concurrido. Por eso esta vez le puse 4/5 porque nos dejaron mucho tiempo desatendidos.,Casi perfecto,4,236060,tripadvisor,cornejot
R1041120,Buen Chaufa,"",5,128163,googleplaces,107816684397344952305
R1041121,Buenaso,"",5,128163,googleplaces,102022193959109405759
R1041122,Buenaso,"",5,128163,googleplaces,100970974111365969860
R1041123,Me encanta,"",4,128163,googleplaces,112131644809193420158
R1041124,Demoran y sirven la comida fría.,"",1,128163,googleplaces,103378365723185238840
R1041125,Un excelente y acogedor lugar,"",5,128163,googleplaces,116190381925086779168
R1041126,Exelente,"",5,128163,googleplaces,115834147749786585211
R1041127,Exelente,"",5,128163,googleplaces,109947300679718945108
R1041128,"Riquísimo, buena comida","",5,128163,googleplaces,104183725695554457473
R1041129,En buen.lugar para almorzar,"",4,128163,googleplaces,114494180405997867027
R104113,Un bar que piensa hasta en el más mínimo detalle y cautiva a sus asistentes desde el primer momento.,Experiencia en Carnaval,5,236060,tripadvisor,annielgz24
R1041130,El mejor Chifa y la mejor infraestructura lo tiene este chifa,"",5,128163,googleplaces,103909233195214190202
R1041131,Buenísimo,"",5,128163,googleplaces,108410407052590345913
R1041132,"Muy recomendable,  delicioso","",4,128163,googleplaces,109076953379252674265
R1041133,Hasta regular.,"",2,128163,googleplaces,115427112422418374462
R1041134,Comida deliciosa,"",5,128163,googleplaces,107564678341262191724
R1041135,Exelente atención y ambiente,"",5,128163,googleplaces,100557322570435572971
R1041136,Muy bien lugar para comer,"",5,128163,googleplaces,112080275485391229449
R1041137,Muy lamentable la atención está en caída libre despues de 40 minutos por un plato y parece que cambiaron de cocineros que no dan la talla.,"",2,128163,googleplaces,100698562902945757068
R1041138,El trato es amable y la comida es buena,"",3,128163,googleplaces,103023999889920635110
R1041139,Me encanta su servicio y la comida,"",4,128163,googleplaces,100634215883053888784
R104114,"Había leído muchas reseñas de Carnaval. Al llegar nos dijeron que habría una espera aprox. de 40 min. Como el lugar es pequeño, hay que esperar en la calle. Finalmente nos hicieron pasar a los 20 min. a una mesa alta sin sillas con la promesa de reubicarnos, lo que nunca pasó. Los tragos cuestan aprox. s/.50 y la presentación es llamativa. Sin embargo, pedimos 3 y no los encontramos ricos. Además parecen tener poco o nada de alcohol. Lo mismo con el piqueo. Presentación espectacular, pero con muy poco para picar. Rescato sobre todo el servicio porque los que atienden son muy amables. No volvería.",No cumplió con mis expectativas,2,236060,tripadvisor,andrea_ag
R1041140,Lo.mejor,"",5,128163,googleplaces,113705760090596516859
R1041141,Es un buen sitio para cenar en familia,"",3,128163,googleplaces,109089685138713929282
R1041142,Variada comidas,"",5,128163,googleplaces,107887755298818002957
R1041143,Buena atención,"",4,128163,googleplaces,112899505938607011091
R1041144,Muy bueno,"",5,128163,googleplaces,103437946168816304527
R1041145,Buena comida,"",4,128163,googleplaces,100970436362601808529
R1041146,Bueno,"",5,128163,googleplaces,106908192869720946604
R1041147,"Buena y tranquila  de noche, con seguridad y parqueo","",4,128163,googleplaces,104054886586583962019
R1041148,El mejor restaurante de comida china en villa el salvador,"",5,128163,googleplaces,106609131800185200322
R1041149,Excelente comida,"",5,128163,googleplaces,118075018185119946844
R104115,"Que decir de este cocktail Bar!! TODO espectacular...!Gracias por existir estos lugares donde todo está pensado con un gran nivel de detalles.Ambiente de bar, alegría, decoración.Cocteles repensados!!! cada uno con su propia vida y estilo. Una barra excepcional, estudiada, sublime el servicio y el equipo que tienen.Imperdible darle un vistazo a la sala de hielo.",Gracias Carnaval!!,5,236060,tripadvisor,ipasqualeg
R1041150,"Excelente atencion al publico, comida variada","",5,128163,googleplaces,109096636757116298282
R1041151,Buena atención,"",4,128163,googleplaces,111444265001743921956
R1041152,"Lugar para un almuerzo barato y no tener que preocuparse por limpiar la contaminación.Los platos y la cortesía son muy buenos, recomendado.","",3,128163,googleplaces,117022946341790606082
R1041153,"Un servicio perfecto, pero no permitas traer bebidas ni prestar algunos vasos","",3,128163,googleplaces,113007970925605426460
R1041154,OK,"",2,128163,googleplaces,116501269310422849800
R1041155,Hoteqr,"",5,128163,googleplaces,106737486598050641056
R1041156,súper,"",4,128163,googleplaces,102094229224622715921
R1041157,OK,"",5,128163,googleplaces,110159718043994328350
R1041158,"Buen servicio, buen ambiente, deliciosos platos ...","",5,128163,googleplaces,104871600438516077155
R1041159,Carne,"",3,128163,googleplaces,102650217615964923934
R104116,"Excelente atención, carta variada y ambiente muy bueno para conversar y relajarse. El personal se esmera en cada momento para hacerte comprender los tragos desde sus ingredientes hasta sus conceptos. Se disfruta mucho con algunas dinámicas que te ofrecen.",100% recomendable.,5,236060,tripadvisor,irobv
R1041160,"Se respetan las normas de salubridad. Sin embargo, te exigen pagar exacto o con tarjeta para evitar el contagio. No pidas aquí si no llevas el dinero exacto. Fuera de eso la comida es rica, te sirven lo que pides. El precio es moderado alto.","",3,79198,googleplaces,111742830590879281348
R1041161,Trato amable. Rapida en la entrega del pedido. Cumple con todos los protocolos covid 19,"",5,79198,googleplaces,117829281050740901370
R1041162,"La atención fue rápida y buena, me agrado que mantuvieron los protocolos de seguridad y no se demoraron mucho en la entrega de mi pedido","",5,79198,googleplaces,100396137107865434272
R1041163,"Protocolos bien definidos... Atención rápida, buen producto y precio...","",4,79198,googleplaces,100747125758191603841
R1041164,"Compra el combo trío3 hamburguesas* Con carne,con pollo y a lo pobre* 3 papS3 bebidas* Helados de vainillaY comimos 2 .Osea..quedamos full","",5,79198,googleplaces,107743550993035845688
R1041165,"Limpio, rápida atención, lugar seguro para disfrutar unas hamburguesas 👍","",5,79198,googleplaces,102224720722792646298
R1041166,"Buen luga para pasar a darse un gusto, pero las hamburguesas no parecian salidas del momento, el huevo y el pan super frios... espero que mejoren","",4,79198,googleplaces,112034981555747000073
R1041167,Muy mala atención al cliente,"",1,79198,googleplaces,111433633849306135491
R1041168,Atencion rápida cumpliendo protocolos de bioseguridad,"",5,79198,googleplaces,116855573567812826240
R1041169,"Buen sabor, con variedad de combinaciones, tamaños y precios que está a la altura de satisfacer la gran mayoría de los paladares más exigentes, desde una hamburguesa clásica hasta una huachana. Atención rápida, práctica y dinámica donde se pudo apreciar la preparación que tiene el personal para remplazar a un compañero en caso por alguna razón ó detalle salgan de su puesto, permitiendo una mejor calidad de servicio por parte del staff en tienda que están siempre atentos y pendientes, minuciosos y se toman el tiempo para realizar un pedido satisfactorio al cliente.","",3,79198,googleplaces,115367181853355519034
R104117,"Una gran experiencia al paladar en tragos. Presentaciones y sabor A1. La atención es maravillosa, te explican cada trago y todos muy atentos y amables.",increíble,5,236060,tripadvisor,artinhrb
R1041170,"La atención estuvo bien, las bebidas son horribles mi coca cola estaba sin gas, cumplieron con los protocolos, pero no nos dieron algo para guardar las mascarillas. Es ilógico sentarte con tu flaco a comer una hamburguesa pero tener que hacerlo frente a frente por el protocolo. Y no nos dejaban besarnos.","",3,79198,googleplaces,100795297707032029945
R1041171,"Cumple los protocolos en gran medida. A veces se les pasa una o dos personas que entran por la salida.La atención es amable. No me quedó claro el motivo, por el cual no estaban aceptando efectivo. Sí era por la pandemia o falta de efectivo..Agradable el sabor, pero probablemente necesiten una tarjeta de débito si desean consumir aquí.","",4,79198,googleplaces,102483974805383775593
R1041172,"Estuvo buenísimo, hoy aproveche una super promoción de la cuenta sueldo bcp, dos hamburguesas, dos papas y dos gaseosas por solo 10 soles, delicioso, recomendado a ojos cerrados 👉 🏅🏅🏅🏅","",4,79198,googleplaces,102599547914429420857
R1041173,Por la mejor hamburguesa del Perú.,"",5,79198,googleplaces,113921900777704547113
R1041174,"Bueno en genaral, mas su servicio de entrega a domicilio uff pesimo y muy tardado","",4,79198,googleplaces,102435189126226295182
R1041175,"Son amables, su atención es excelente. Y rápido.","",5,79198,googleplaces,107883016967266223396
R1041176,La información de horarios que tienen en la web no es correcta. La comida es Ok,"",1,79198,googleplaces,113119600023445595257
R1041177,Muy bueno y cuenta con todos los protocolos,"",5,79198,googleplaces,100571309427501071868
R1041178,Siempre muy bueno y rápido. Encontré lugar para comer con mi familia y siempre es bueno comer aquí.,"",5,79198,googleplaces,102120953615379101878
R1041179,Hay atención solo para llevar! Los chicos muy buena atención muy limpio y harto alcohol!,"",4,79198,googleplaces,115190430333562607075
R104118,"las bebidas increibles igual que la carne angus, la cerveza rompe esquemas y la decoracion totalmente un 100",fuera de lo normal,5,236060,tripadvisor,arla h
R1041180,Buena atención... Como siempre.,"",5,79198,googleplaces,110144160113183980359
R1041181,Me encanta las ofertas de bembos y su hamburguesa parrillera es divina,"",4,79198,googleplaces,104388721431981625497
R1041182,Buena calidad-precio.,"",4,79198,googleplaces,100704078343000932047
R1041183,Hay atencion para llevar y muy buenas ofertas de combos. Sus hamburguesas clasiscas son mas grandes y mejor sabor  que la competencia.,"",5,79198,googleplaces,115314376762386284100
R1041184,"Un espacio agrabable perfecto para pasar un momento tranquilo, en especial limpio","",5,79198,googleplaces,104695199476080498034
R1041185,"Buena atención y rápida, hamburguesas buenazas no pueden dejar de pedir los cheese fingers, Super recomendados!!!","",5,79198,googleplaces,114314205962065575105
R1041186,"Atención rápida, protocolos de  bioseguridad implementados. Y por supuesto un excelente hamburguesa, como siempre. 1000% recomendado.","",5,79198,googleplaces,110426685143836696539
R1041187,"Buen servicio, aunque debería mejorar en los protocolos.","",3,79198,googleplaces,108054613395762873871
R1041188,Lo suficiente para ser un local de comida rapida.,"",3,79198,googleplaces,100494496761107327829
R1041189,Atención rápida. Cumplen protocolos. Tanto para llevar como para comer en el lugar,"",4,79198,googleplaces,108739505701763864914
R104119,"Fui a una reunión con unos amigos celebrando un cumpleaños, en el caso de una amiga pedimos una recomendación de un trago. El resto de cocteles estaba muy rico en muy buena presentación pero este trago “recomendado” no tenía un buen sabor apenas lo probó (era por la combinación que tal vez no le gustó) imaginaba que al menos por ser un lugar rankeado y con el objetivo de satisfacer completamente al cliente, al decirle al mozo que ese cóctel no le gustó y si podía cambiar a otro nos comentó que le detalló cómo se hacía el trago y que no lo puede cambiar entonces la única opción era que le pueda hechar algo más para cambiar el sabor :/. He ido a muchos restaurantes y bares que cuando algo no te gusta te lo cambian inmediatamente por algo a tu elección ya que se preocupan mucho por tu experiencia en ese lugar, sin embargo en Carnaval no fue así. En general bonito lugar y los otros cocteles deliciosos pero esta experiencia me dejó mucho que desear ya que los precios no son baratos para al menos ofrecerte una buena experiencia.",Ricos cocteles pero....,3,236060,tripadvisor,78jimmyg
R1041190,excelente servicio y muy buena atención,"",5,79198,googleplaces,108585115568848019284
R1041191,Bueno....no recomiendo la atención en salón...mucho demora,"",4,79198,googleplaces,109052149625217188351
R1041192,Muy bueno haburguesas rapidas un sabor que nunca cambia pero te acorrala enn su sabor,"",5,79198,googleplaces,106763513216361448643
R1041193,Ordenado al entregar pedidos,"",5,79198,googleplaces,111648671198436552949
R1041194,Buen servicio y se cumplen los protocolos sanitarios,"",5,79198,googleplaces,102423776782969836198
R1041195,Lugar recomendable,"",4,79198,googleplaces,102589612138050429388
R1041196,"Buena atención, siempre sueño comer ahí muy bueno todo","",5,79198,googleplaces,101719198835065019281
R1041197,lo limpio del local,"",4,79198,googleplaces,107677205082660121088
R1041198,"Siempre es buena,son muy atentos,me gustan las ofertas, sobretodo la barrunta, o el Combo Crispy( bacán cuando se está Misia), Felicitaciones!!","",5,79198,googleplaces,108335034549975038012
R1041199,Buen sabor y rápida atención,"",5,79198,googleplaces,102587036022444227961
R104120,Experiencia sin igual La nueva carta respalda la ya conocida sensación que despierta en el paladar de cada uno Súper recomendado,Alquimia II,5,236060,tripadvisor,tefanyjb
R1041200,"Buen lugar, encuentras buenas comidas","",5,79198,googleplaces,109863286009989294438
R1041201,CON TODOS LOS PROTOCOLOS DE BIOSEGURIDAD. Y MUY BUENA ATENCIÓN.  !!,"",5,79198,googleplaces,105248946252065711159
R1041202,Todo bien con el aforo y protocolos,"",5,79198,googleplaces,101905669915631639845
R1041203,"Demora en la Atención, brindan tiempos de esperas excepcionales pero que no se cumplen, te indican esperar 10min pero al final esperas 39min","",3,79198,googleplaces,110687193445263052337
R1041204,Me gusta mucho Bembos y a mis hijas les encantan... Podrían poner más ajicito por favor!!.,"",5,79198,googleplaces,107321477194678107757
R1041205,Muy mal servicio,"",1,79198,googleplaces,112934313958656119634
R1041206,Buscas NUEVOS LENTES ahora presentando tu boleta de consumo en BEMBOS te regalamos una GIFT CARD DE 20 soles. Escribeme 942103958 SOMOS OPTICA ERGO VIEW ubicados en Magdalena del mar.,"",5,79198,googleplaces,101157097902910128503
R1041207,"Falta mas cremas , minimo 3 cremas por persona y servilletas ,gravias buen dia  Ojito con el sabor super buenaaa","",4,79198,googleplaces,111012683326299779267
R1041208,"Muy limpio, me atendieron a las 9 pm y con excelente actitud y buena calidad.. el mejor bembos que he ido el de plaza san miguel","",5,79198,googleplaces,104259956948204936771
R1041209,"Mala atención y mala información, te hacen hacer el pedido, luego te dicen que no hay sencillo y si no tienes exacto, te puentean hasta que sencilles tu mismo","",1,79198,googleplaces,112949327538299546240
R104121,"Es uno de los top 50 del mundo 100% recomendado, los tragos son muy ricos (costosos) pero la experiencia que te hacen vivir, no lo sentirás en otro lugar",Delicioso buena presentación y atencion,5,236060,tripadvisor,duardo M
R1041210,Buena atención😷✌,"",5,79198,googleplaces,111660621653758792060
R1041211,Muy buena atención y todo delicioso,"",5,79198,googleplaces,104577680241415990893
R1041212,"Las ofertas son muy buenas, tiene todo organizado para el Covid","",5,79198,googleplaces,101586398134685484945
R1041213,"Este local de Pza. San Miguel, ofrece variedad de hamburguesas, papas fritas y bebidas, tanto para comer alli como para llevar. Todo bien controlado con medidas sanitarias vigentes.","",4,79198,googleplaces,112993233602471774385
R1041214,Excelente servicio.,"",5,79198,googleplaces,117357828586419583606
R1041215,La atencion es rápida y mantienen el protpvolo de bioseguridad covid,"",4,79198,googleplaces,105931869285199028400
R1041216,Informen a los clientes que deben hacer una cola diferenciada para los que quieren pedidos para llevar. Estuve esperando en la cola más de 15 minutos para que luego me digan que la cola para llevar era otra.,"",5,79198,googleplaces,102666140323310129814
R1041217,"Local con buenas medidas de higiene, la atención es rápida.","",4,79198,googleplaces,102557059578834418998
R1041218,Muy buena la atencion  👍,"",5,79198,googleplaces,108303111831687260122
R1041219,"Bembos, a diferencia de otras franquicias, mantienen su mismo sabor en todos los platos. Super sabroso todo.","",5,79198,googleplaces,112176143019959515013
R104122,"Lindo lugar, muy buen ambiente, buena música, los tragos ricos y originales, los piqueos muy buenos.","Me encantó los piqueos y los tragos, estos últimos muy originales.",5,236060,tripadvisor,na Karina M
R1041220,"Buen producto, buen local pero mala atencion","",5,79198,googleplaces,118254373007495520308
R1041221,"Organizado, limpio, se siguen protocolos","",4,79198,googleplaces,112594585910611525886
R1041222,Excelente  👌 Buena atención y con todos los protocolos.,"",5,79198,googleplaces,101891356346859556814
R1041223,No encontré onion ring y a mi parecer debería ser más grande el envase de aji.,"",3,79198,googleplaces,102721222678349677950
R1041224,Se ve que cumplen normas sanitarias y distanciamiento social.,"",5,79198,googleplaces,117125433655033267900
R1041225,Ya no es lo mismo que antes.,"",2,79198,googleplaces,105375374152381634097
R1041226,Bueno... Pero con la pandemia no dejan entrar a muchas personas y hay que tener paciencia y esperar...,"",3,79198,googleplaces,110974506619272353796
R1041227,"Buenas las hamburguesas, todo conforme excepto que  esta vez se demoraron 19 min en entregar mi pedido.","",4,79198,googleplaces,105526249552587955538
R1041228,"Rica y calentita ,tienen protocolo, muy amables , atendiendo rápido!!!","",4,79198,googleplaces,111215931573210017155
R1041229,Rico todo y rapido,"",3,79198,googleplaces,102665273388399037950
R104123,"Elegante y cool Place to go en Lima. Buena carta y mejores cocktails. Muy interesante el asunto del hielo, con una cámara que da a la sala de restaurante donde ves cómo procesan los hielos de mil formas para los tragos. Muy bien.",Nice,5,236060,tripadvisor,arc_trotamundo
R1041230,Atención rápida y muy buena comida.,"",5,79198,googleplaces,117936455977877096015
R1041231,Buena atención y con los protocolos de seguridad apropiados,"",4,79198,googleplaces,115380074008697867662
R1041232,Muy buena la atención y rápida.,"",5,79198,googleplaces,107697835051817048829
R1041233,Rapidez y protocolos,"",5,79198,googleplaces,110361518879416649858
R1041234,No notas diferencias con el de EEUU. Muy agradable.,"",5,79198,googleplaces,102022158751848567641
R1041235,Después de varios meses del distanciamiento social... por fin se pudo saborear el sabor de la hamburguesa 🍔,"",5,79198,googleplaces,101798409983926147717
R1041236,Todo bien 👍,"",5,79198,googleplaces,104840380692771262412
R1041237,Siempre la mejor,"",5,79198,googleplaces,104996519909716176400
R1041238,Mala experiencia la atención muy lenta,"",2,79198,googleplaces,116319574394518753640
R1041239,Mala atención del personal y Durán mucho para darte una orden,"",3,79198,googleplaces,102253733022520509808
R104124,"Desde el momento en que entras a este lugar simplemente te transporta a vivir una experiencia increíble y diferente. La carta de cócteles Alquimia II es espectacular, la coctelería conceptual y basada en muchos años de trayectoria e investigación los define a la perfección. No se trata de solo beber un cóctel se trata de toda la historia y experiencia que encontrarás al momento que la bebida llegue a tu mesa. Los bar servers son profesionales, amigables y saben tanto de todo el lugar que puedes sentirte libre de hacerles cualquier pregunta al respecto. Si pasan por ahí tienen que de ley probar el ""Carnaval"" y muchos más o pueden optar por la degustación, esta es la mejor opción si quieres probar de todo!Y si son un poco más curiosos y les encanta el mundo de los espirituosos pregunten por la Biblia y ponganse a leer.Volveré",Alquimia II,5,236060,tripadvisor,ravelstyle26
R1041240,"Tranquilo, limpio, rápido y todos muy amables","",5,79198,googleplaces,108299191561898411195
R1041241,"Mala atención al público, prefieren atender primero a los transportistas de globo, rapit y otros","",1,79198,googleplaces,113023252204818864375
R1041242,"Excelentes hamburguesas, el tamaño es realmente grande. Vale la pena.","",5,79198,googleplaces,104652184697670439947
R1041243,Bien y se puede comer ahi respetando los protocolos👍,"",4,79198,googleplaces,117195273352387015002
R1041244,Excelente,"",5,79198,googleplaces,100502721371605375319
R1041245,Bueno y bonito.,"",5,79198,googleplaces,106849842099998280637
R1041246,"Deliciosas hamburguesas con papas fritas, gaseosa y cremas al gusto como ají, mostaza y mayonesa. Los precios son variados y tiene muchas promociones con cuenta sueldo y otros medios. Altamente recomendado para cenar con la familia y amigos.","",5,79198,googleplaces,111378573194429138700
R1041247,Tardan demasiado,"",3,79198,googleplaces,111699733751325611395
R1041248,Muy bueno,"",4,79198,googleplaces,106202058968048691057
R1041249,Excelente,"",5,79198,googleplaces,111851041722100218202
R104125,"Hace una semana que visite el bar debido a la recomendacion de un amigo y la verdad es que no me arrepiento para nada. Los tragos servidos son experiencias distintas. Pude deguster el ""Ice Experiencie"" y puedo asegurar que el precio lo vale. La atencion de los meseros, bartenders y el barman es A1.Volveria a ir si me lo preguntan....",A1,5,236060,tripadvisor,avidTVL
R1041250,Feo,"",1,79198,googleplaces,116221044778783173245
R1041251,Un lugar muy importante,"",5,79198,googleplaces,108247956294222714325
R1041252,Deliciosa la comida,"",5,79198,googleplaces,111000513582052059428
R1041253,"Maneja todos los protocolos, y el sabor de siempre.","",4,79198,googleplaces,107204121407046197926
R1041254,Siempre la carne es una de las mejores me gustan sus ofertas y la variedad que tienen,"",4,79198,googleplaces,115757265112221296436
R1041255,Muy bueno,"",5,79198,googleplaces,107619802795694844542
R1041256,Buen servicio,"",5,79198,googleplaces,112379180321646236547
R1041257,De todo en dulces,"",5,79198,googleplaces,113236412784000953798
R1041258,La atención super rápida,"",5,79198,googleplaces,114976605857428328049
R1041259,Mucha cola y desorden para ingresar.,"",4,79198,googleplaces,111857292644861923397
R104126,"Ir a Carnaval es una experiencia, no te vas a encontrar con los tragos típicos en presentaciones comunes, sino con una propuesta moderna e innovadora. Probamos el Alegría Alegoría y el Batalla de Flores, ambos buenísimos y con historias muy interesantes!",Experiencia distinta,5,236060,tripadvisor,irella S
R1041260,Bien!!! Ordenados.,"",5,79198,googleplaces,112125096719935219622
R1041261,"Por su variedad y exquisitos Sandwichs,para pasarla con amigos o familia..bonito ambiente , muy concurrido","",5,79198,googleplaces,103476598750090193238
R1041262,Las hamburguesas son ricas buen ambiente para pasar un rato,"",4,79198,googleplaces,101535091351506267090
R1041263,no me pareció que teniendo un local amplio le falten mesas para consumo en local,"",3,79198,googleplaces,107738528470870674543
R1041264,"Un buen lugar de comida rápida, las mejores Hamburguesas jugosas riquísimas acompañadas de sus incomparables papas fritas y la gaseosa de su preferencia, también hay menús diversos a elección para pasar un agradable momento con amistades y familia ..muy recomendable","",5,79198,googleplaces,105618826098068198650
R1041265,La atención da mucho que desear y el establecimiento no cumple los protocolos de seguridad,"",1,79198,googleplaces,109042792865761547167
R1041266,Buenísimo,"",4,79198,googleplaces,116908646960068285708
R1041267,fue buen momento excepto que se equivocaron con el pedido (pedí 5 cajitas felices con hamburguesas y me sirvieron con nugets) y los 5 niños tuvieron que esperar el doble de tiempo por ese error de ellos.les falta más calidad en reconocer errores.en USA cuando se equivocan te dejan el pedido anterior como consuelo y te traen el pedido correcto hasta la mesa.son detalles que hacen la diferencia...,"",4,79198,googleplaces,114921418551191137299
R1041268,Rapidito,"",5,79198,googleplaces,107361774128602256274
R1041269,Lo que ofrecen(muy bonito y agradable a la vista) y lo que dan(una churreta de hamburguesa)en nada concuerdan y encima a uno le quieren tomar el pelo tratando de convencerlo de que la foto y el producto final es lo mismo....muy desagradable,"",2,79198,googleplaces,102643414042516668089
R104127,Carnaval ofrece una amplia carta de cócteles los cuales son presentados en formatos únicos e inigualables. La carta de comida es muy buena e interesante ya que todos sus platos están relacionados con alguna bebida alcohólica. La onda del lugar es muy buena,Coctelería llevada a sus maximos niveles,5,236060,tripadvisor,gnaciog923
R1041270,"Buen lugar para comer hamburguesa, el ambiente es bonito. A veces es difícil encontrar sitio, pero la comida es buena.","",4,79198,googleplaces,113058127723913837665
R1041271,"Buenas hamburguesas,sobre todo la parrillera.","",5,79198,googleplaces,106509816639647696643
R1041272,Muy limpio y rico su hamburguess,"",5,79198,googleplaces,116514883416088301666
R1041273,Muy bueno y la atención al cliente me encanto,"",4,79198,googleplaces,101071801438092700978
R1041274,Bembos de siempre... Buena atención,"",5,79198,googleplaces,102777688174692058988
R1041275,"Excelente lugar, para comer una deliciosa hamburguesa en esta oportunidad visitamos el local de centro comercial plaza San Miguel un agradable lugar para pasar un buen rato en familia o con amigos.","",5,79198,googleplaces,113400125800306914624
R1041276,Rico,"",4,79198,googleplaces,104550010944021288584
R1041277,Buena atención,"",5,79198,googleplaces,116810845443529968471
R1041278,"La comida es buena, pero la atención en caja no es eficiente. Se debe tener abierta las dos cajas para una atención más rápida.","",4,79198,googleplaces,117477223818644740079
R1041279,"Buen lugar para disfrutar de una rica y agradable comida, ya sea hamburguesa con papas y refresco o un simple almuerzo del menu a escoger","",3,79198,googleplaces,109882080450173133483
R104128,"Bar es un bar totalmente diferente. Cada trago del menú es un mundo diferente. No es un lugar para ir a emborracharse, se degustan y disfrutan los tragos. Vienen en presentaciones muy originales y son deliciosos. Los piqueos son pequeños pero son una bomba de sabores. Me encantó",Tragos gourmet,5,236060,tripadvisor,14moirab
R1041280,"Cumple todos los parametros de bioseguridad, pero no hay carteles indicatibos, cuando uno ya ingreso te hacen salir para entrar por otra puerta.","",2,79198,googleplaces,104744381438608430779
R1041281,Rapida atención y amabilidad,"",4,79198,googleplaces,114890717202544993714
R1041282,"En definitiva no es de los mejores lugares para comer hamburguesas pero si estás apurado y está de paso en tu camino, Bembos es una opción rápida y barata. El local de Plaza San Miguel está en el primer nivel, frente a Cineplanet.","",3,79198,googleplaces,114944315653061646870
R1041283,"Después de tanto tiempo, pude disfrutar de una noche de amigos. En conclusión, espectacular y chevere","",5,79198,googleplaces,106955317938630617882
R1041284,"Buscaba un lugar para comer hamburguesa y encontré el Bembos al final del boulevard de Plaza San Miguel. Todo bueno, la comida, la atención, el precio. Lo malo, es sin puertas el local. Con el frío que hace ahora, hay que pensar en tener un ambiente más acogedor.","",4,79198,googleplaces,118378025840561146925
R1041285,"Primera vez que probaba una hamburguesa de bembos y sinceramente fue muy delicioso 😋 fue un gusto haberme animado a probar, gracias a la persona que me acompañó, esa hamburguesa churrita le hace honor al nombre, muy bueno","",5,79198,googleplaces,108895038784902566489
R1041286,"A pesar de la lenta atención, respecto al número de cajas funcionando un fin de semana, buena en respecto de actitud y coordialidad","",4,79198,googleplaces,117100620764973338922
R1041287,"De vez en cuando, es bueno darse un gustito. Muy buen local pero los precios no son tan comodps.🍿🥙🍟","",4,79198,googleplaces,102820869314867547814
R1041288,Hay atención en el local y también puedes pedir para llevar. Son cajas distintas.,"",5,79198,googleplaces,113952318228845717351
R1041289,Atención en el local y para llevar 👍🏼,"",5,79198,googleplaces,107607492729908371541
R104129,"Realmente un bar espectacular, los tragos súper exóticos (cada uno tiene su propia historia), tienen su propio taller de hielo, la atención es A1, se preocupan hasta el mínimo detalle (te sirven agua sin pedirlo), los licores que usan son de la mejor calidad. Los precios algos caros pero bien lo vale. Súper recomendado!!",Toda una experiencia,5,236060,tripadvisor,amiro C
R1041290,Me gustó. Estaba antojada de algo rico y tiene combos a precios super accesibles,"",5,79198,googleplaces,114305976966041613995
R1041291,Muy limpioy ordenando.,"",4,79198,googleplaces,104944217177230712570
R1041292,"Mucho mejor q el anterior local que tenían en San Miguel, se maneja mejor la limpieza . Eso sí el local es mucho más pequeño.","",3,79198,googleplaces,103749075402444972359
R1041293,"Buena atención y calidad, aunque el local anterior era más acogedor. Ahora parece un patio de comidas.","",4,79198,googleplaces,113591908723921386351
R1041294,"Un buen servicio A1, todo muy limpio y ordenado, los jóvenes de atención al cliente son muy carismáticos. Bembos de San Miguel debería volver a ser un poco más grande para que tenga más capacidad de usuarios.","",5,79198,googleplaces,114800816909935713153
R1041295,Me encanta,"",5,79198,googleplaces,117417506090342083457
R1041296,La atención fue regular. Había demasiados trabajadores y no todos estaban realizando alguna función a pesar que habíamos clientes con pedidos. El producto que compré no llegó a cumplir expectativas,"",2,79198,googleplaces,107839255151533125293
R1041297,Lo recomiendo,"",5,79198,googleplaces,113982149216925028042
R1041298,"Lamentablemente, yo viví el Bembos original y los que vinieron en cadena una decada después.  Ahora, son solo cumplidores.  La calidad es importante mas allá de la publicidad.","",3,79198,googleplaces,102093261872769664630
R1041299,La atención es buena.,"",5,79198,googleplaces,102756546447578682500
